ÈÕÆÚ,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH
2016/11/17,2.69,9.2,20.25,11.4899,26.9239,10.1307,17.33,13.21,,0.9851
2016/11/18,2.68,8.91,19.95,11.391,26.4342,9.8893,17.37,12.96,,0.9642
2016/11/21,2.69,8.85,19.99,11.3712,26.3442,9.9955,17.32,12.94,,0.9699
2016/11/22,2.71,9.74,20.51,11.6679,26.2343,10.4494,17.46,13.69,,0.9832
2016/11/23,2.69,10.28,20.09,11.3811,25.9045,10.4011,17.32,13.51,,0.9775
2016/11/24,2.69,10.49,20.1,11.4306,25.075,11.0868,17.32,13.2,,1.0013
2016/11/25,2.73,10.58,19.8,11.7767,23.9157,11.5987,17.31,13.05,,1.0108
2016/11/28,2.74,10.58,20.05,12.2513,23.7058,11.4345,17.29,13.32,,1.007
2016/11/29,2.71,10.1,19.48,11.8953,22.5465,10.7585,17.31,12.77,,0.9918
2016/11/30,2.68,9.73,19.06,11.7173,22.5065,10.7778,17.21,12.34,,0.9937
2016/12/1,2.72,9.85,19.11,12.103,22.6365,10.6522,17.25,12.54,,1.0003
2016/12/2,2.69,9.31,18.56,11.7272,21.9269,10.3239,17.15,12.18,,1.0032
2016/12/5,2.68,9.47,18.32,11.8755,22.1168,10.3528,17.02,12.4,,1.0061
2016/12/6,2.68,9.35,18.55,11.7074,22.7164,10.1597,17.03,12.34,,1.007
2016/12/7,2.74,9.72,18.73,11.8261,23.0562,10.6039,16.95,12.68,,1.0137
2016/12/8,2.7,9.54,18.52,11.4899,23.0362,10.4398,16.68,12.65,,1.007
2016/12/9,2.69,9.48,18.4,11.2724,23.1162,10.3432,16.69,12.35,,1.0042
2016/12/12,2.62,9.15,16.98,10.4418,20.8076,9.5706,16.44,11.92,,0.9851
2016/12/13,2.62,9.33,17.12,10.5407,21.1573,9.7444,16.73,12.1,,0.9851
2016/12/14,2.58,9.03,16.92,10.3033,22.2867,9.5706,16.55,11.73,,0.9785
2016/12/15,2.58,9.15,16.98,10.3923,23.1561,9.532,16.27,11.86,,0.9775
2016/12/16,2.62,9.36,17.19,10.5505,23.8457,9.532,16.32,12.06,,0.9794
2016/12/19,2.6,9.23,17.16,10.6,21.9269,9.5609,16.12,12.14,,0.9652
2016/12/20,2.57,9.46,17.19,10.511,24.1156,9.8217,16.13,11.95,,0.9661
2016/12/21,2.59,9.57,17.27,10.5703,26.5241,9.841,16.03,12.13,,0.9728
2016/12/22,2.57,9.45,17.11,10.4418,25.8745,9.7155,15.71,12.05,,0.9766
2016/12/23,2.55,9.06,16.77,10.244,23.3161,9.4933,15.54,11.86,,0.9823
2016/12/26,2.52,9.2,16.99,10.2341,23.7958,9.3098,15.85,11.96,,0.9709
2016/12/27,2.52,9.17,17.1,10.2638,23.7658,9.3195,15.96,11.99,,0.9661
2016/12/28,2.5,9.19,17.08,10.333,23.0962,9.2326,16.59,11.99,,0.9509
2016/12/29,2.46,9.48,17.1,10.244,24.0356,9.1263,16.71,12.16,,0.9423
2016/12/30,2.39,9.47,17.03,10.1451,23.9357,9.165,17.2,12.24,,0.9328
2017/1/3,2.39,9.85,17.16,10.244,23.1561,9.3678,17.06,12.25,,0.9376
2017/1/4,2.44,9.88,17.73,10.4813,22.7264,9.4644,16.84,12.36,,0.9471
2017/1/5,2.43,9.8,17.65,10.4418,23.2461,9.6672,16.66,12.24,,0.95
2017/1/6,2.44,9.89,17.38,10.5703,21.747,9.5416,16.82,12.23,,0.9423
2017/1/9,2.43,9.94,17.58,10.6099,20.8575,9.6092,16.64,12.33,,0.9452
2017/1/10,2.46,10.18,18,10.6099,21.1174,9.532,16.53,12.58,,0.948
2017/1/11,2.46,9.75,17.81,10.4517,20.8875,9.8893,16.33,12.5,,0.9509
2017/1/12,2.42,9.67,17.47,10.2242,20.3478,9.7541,16.33,12.25,,0.9471
2017/1/13,2.38,9.35,17.2,9.9078,19.1485,9.3968,16.33,12.04,,0.9452
2017/1/16,2.32,9.06,16.4,9.2354,17.9293,9.0008,16.33,11.7,,0.9243
2017/1/17,2.34,9.07,16.41,9.2453,18.459,9.1553,16.41,11.63,,0.9271
2017/1/18,2.33,9.05,16.15,9.1563,18.8987,9.2326,16.22,11.52,,0.9281
2017/1/19,2.33,8.86,16.33,9.097,19.3084,9.1939,16.01,11.28,,0.9281
2017/1/20,2.36,9,16.74,9.2058,19.3584,9.3871,16.14,11.41,,0.9366
2017/1/23,2.31,9.15,16.78,9.2948,20.3378,9.7637,15.94,11.53,,0.9461
2017/1/24,2.28,9.25,16.65,9.3739,19.8781,9.6092,15.7,11.51,,0.9519
2017/1/25,2.27,9.07,16.86,9.3244,19.4384,9.6092,15.73,11.6,,0.948
2017/1/26,2.29,9.26,17.03,9.3936,19.8981,9.8024,15.81,11.71,,0.9547
2017/2/3,2.29,9.04,16.8,9.3145,19.2385,9.5223,15.88,11.39,,0.9461
2017/2/6,2.31,9.1,16.88,9.4332,19.4684,9.6092,16.04,11.49,,0.9538
2017/2/7,2.31,9.22,16.77,9.4233,20.5577,9.6479,15.97,11.58,,0.95
2017/2/8,2.31,9.37,16.78,9.4431,20.6476,9.9665,15.77,11.57,,0.9547
2017/2/9,2.33,9.49,17.28,9.5321,20.5677,9.9569,15.91,11.65,,0.9604
2017/2/10,2.45,10.28,17.53,9.5123,20.8975,10.1694,15.99,12.18,,0.9756
2017/2/13,2.44,10.08,17.53,9.631,20.9475,10.1983,15.89,12.17,,0.9804
2017/2/14,2.45,10.21,17.57,9.5222,20.9974,10.15,15.78,12.25,,0.9794
2017/2/15,2.43,9.83,17.28,9.2453,20.5577,9.9665,15.62,12,,0.9766
2017/2/16,2.44,9.96,17.59,9.2651,21.2873,10.2176,15.62,12.1,,0.987
2017/2/17,2.4,9.9,17.73,9.2651,20.7376,9.87,15.69,12,,0.9785
2017/2/20,2.42,10.29,17.88,9.4233,21.1473,9.9955,15.72,12.33,,0.9889
2017/2/21,2.43,10.45,18.18,9.4431,21.3172,10.1887,15.69,12.67,,0.9889
2017/2/22,2.48,10.5,18.17,9.5914,23.446,10.237,15.64,12.58,,0.9889
2017/2/23,2.45,10.67,18.76,9.6013,24.3854,10.2273,15.65,13.82,,0.9937
2017/2/24,2.46,10.08,18.46,9.5815,25.3448,10.1597,15.6,12.84,,0.9899
2017/2/27,2.45,10.05,18.02,9.4727,23.9157,9.8989,15.52,12.8,,0.9747
2017/2/28,2.45,10.2,18.14,9.5123,23.6359,10.0052,15.47,12.75,,0.9832
2017/3/1,2.49,10.12,18.1,9.5123,23.9956,10.4591,15.41,12.7,,0.9937
2017/3/2,2.61,10.11,18.19,9.5222,23.8457,10.3046,15.41,12.46,,0.9794
2017/3/3,2.55,9.81,18.5,9.4727,22.5865,10.3142,15.3,12.27,,0.9766
2017/3/6,2.59,9.87,18.53,9.5914,22.8463,10.3915,15.29,12.43,,0.9785
2017/3/7,2.57,9.9,18.18,9.5815,22.9563,10.2273,15.2,12.44,,0.988
2017/3/8,2.53,9.74,18.37,9.4727,22.7064,10.0535,14.93,12.41,,0.9861
2017/3/9,2.51,9.66,17.73,9.275,21.697,9.7444,14.89,12.31,,0.9794
2017/3/10,2.53,9.62,17.94,9.2651,21.8869,9.7155,14.78,12.29,,0.9785
2017/3/13,2.55,9.79,18.04,9.2948,21.757,9.7927,15,12.4,,0.9775
2017/3/14,2.54,9.84,17.8,9.2453,21.5071,9.8024,14.9,12.48,,0.9699
2017/3/15,2.56,9.94,17.7,9.186,23.6558,10.0052,14.96,12.65,,0.9766
2017/3/16,2.57,9.98,17.89,9.3343,24.2955,9.9859,14.89,12.67,,0.9785
2017/3/17,2.58,9.65,17.59,9.2651,23.5459,10.2756,14.65,12.37,,0.9899
2017/3/20,2.61,9.68,17.7,9.2552,23.8457,10.6233,14.52,12.31,,0.9937
2017/3/21,2.6,9.44,17.55,9.2058,24.0356,10.5074,14.58,12.19,,0.9937
2017/3/22,2.56,9.27,17.06,9.0377,23.9657,10.2466,14.24,11.95,,0.9785
2017/3/23,2.55,9.31,17.25,9.0179,25.145,10.0148,13.88,11.88,,0.9566
2017/3/24,2.56,9.39,17.11,8.9783,24.8451,10.1018,13.84,12.02,,0.9633
2017/3/27,2.51,9.22,17.06,8.9981,24.995,10.1887,14.67,11.84,,0.9557
2017/3/28,2.52,9.17,17.8,9.008,24.2855,10.0052,14.65,11.76,,0.9509
2017/3/29,2.51,9.2,17.6,8.7806,24.2355,10.0342,14.75,11.75,,0.9452
2017/3/30,2.44,8.9,17.85,8.4741,24.2855,9.7251,14.53,11.4,,0.9423
2017/3/31,2.49,8.98,18.2,8.5433,24.9851,9.6768,14.86,11.57,,0.9452
2017/4/5,2.58,9.19,18.94,8.6421,27.4836,9.9376,14.91,11.75,,0.9557
2017/4/6,2.6,9.16,18.64,8.652,30.2319,9.9665,14.88,11.77,,0.9595
2017/4/7,2.6,9.15,18.47,8.6916,33.2601,9.8603,14.73,11.73,,0.9595
2017/4/10,2.69,8.89,17.97,8.5532,36.5881,9.7155,14.71,11.5,,0.9538
2017/4/11,2.82,9.01,18.03,8.5828,40.2459,9.8313,14.42,11.93,,0.9442
2017/4/12,2.96,9.11,17.65,8.7806,44.2735,10.179,14.38,12.06,,0.9452
2017/4/13,3.11,8.89,17.83,8.741,44.2735,10.4108,14.45,11.99,,0.9604
2017/4/14,3.24,8.84,17.18,8.5235,44.2735,11.4538,14.59,11.92,,0.9937
2017/4/17,3.08,8.66,16.57,8.4543,39.8462,11.956,14.3,12.17,,0.9804
2017/4/18,3.03,8.28,16.3,8.4444,35.8585,11.8208,13.88,11.97,,0.9823
2017/4/19,3.07,7.88,16.03,8.0686,35.8885,11.0965,13.2,11.58,,0.9661
2017/4/20,3.07,7.65,16.18,8.0884,35.8885,11.8594,13.56,11.34,,0.9804
2017/4/21,3.07,7.81,15.97,8.2961,35.8885,11.2124,14.19,11.34,,0.9804
2017/4/24,3.07,7.35,14.86,7.9005,35.8885,10.0921,13.52,10.52,,0.9576
2017/4/25,3.07,7.39,14.88,7.9994,35.8885,10.208,13.51,10.42,,0.9614
2017/4/26,3.07,7.45,14.98,7.9401,35.8885,10.5846,13.6,10.51,,0.9633
2017/4/27,3.07,7.5,14.82,7.9302,35.8885,10.8068,13.49,10.9,,0.9623
2017/4/28,3.07,7.61,14.81,8.0192,39.4764,10.6329,13.49,10.83,,0.9547
2017/5/2,3.07,7.65,14.79,8.0983,42.2747,10.0921,13.33,10.68,,0.9433
2017/5/3,3.07,7.82,14.92,7.9895,38.0472,9.8507,13.49,10.71,5.3043,0.948
2017/5/4,3.07,7.63,14.64,7.9104,36.818,9.7637,13.35,10.6,5.8357,0.95
2017/5/5,,7.69,14.07,7.7423,37.0279,9.3002,13.24,11.17,6.4163,0.9262
2017/5/8,,7.36,13.33,7.7226,33.3301,8.798,13.14,11.12,7.0559,0.9119
2017/5/9,,7.48,13.36,7.7522,33.0802,8.9815,13.26,11.28,7.7645,0.9176
2017/5/10,,7.27,13.05,7.6138,31.0214,8.5276,13.17,11.16,8.5419,0.9062
2017/5/11,,7.18,12.55,7.4754,31.6311,8.4213,12.74,11.05,9.3981,0.9043
2017/5/12,,7.17,12.48,7.416,32.5505,8.489,13.67,10.75,10.3428,0.9043
2017/5/15,,7.08,12.46,7.416,32.8304,8.402,12.64,10.9,11.3761,0.9043
2017/5/16,,7.29,13.35,7.5149,34.4794,8.6242,12.7,11.4,12.5177,0.91
2017/5/17,,7.4,13.47,7.5149,35.139,8.6918,12.63,11.2,13.7675,0.9138
2017/5/18,,7.29,13.09,7.3963,31.6211,8.7014,12.45,11.19,15.1452,0.911
2017/5/19,,7.36,13.66,7.5248,33.0103,8.7787,12.46,11.19,16.6607,0.91
2017/5/22,,7.2,13.51,7.6138,31.4312,8.431,12.06,11.05,18.3238,0.8996
2017/5/23,,6.81,12.81,7.3172,29.2825,8.2668,11.35,10.44,20.1542,0.8701
2017/5/24,,6.81,13.27,7.1392,29.8322,8.3827,11.36,10.57,22.1716,0.8748
2017/5/25,,6.93,13.52,7.1688,30.2919,8.74,11.38,10.68,22.9097,0.8805
2017/5/26,,6.95,13.36,7.1095,29.7822,8.6338,11.43,10.65,23.5887,0.8805
2017/5/31,,6.85,13.28,7.0996,31.0114,8.6918,11.45,10.69,22.3684,0.8872
2017/6/1,,6.65,12.76,6.7733,27.9933,8.5855,11.42,10.24,21.8469,0.8701
2017/6/2,,6.82,13.02,6.8326,29.0426,8.7883,11.39,10.33,19.8196,0.8767
2017/6/5,,6.88,13.15,6.9315,28.9027,8.8463,11.42,10.39,21.0793,0.8796
2017/6/6,,6.93,13.13,6.9513,28.3031,8.8656,11.42,10.42,19.9574,0.8729
2017/6/7,,7.07,13.44,7.1194,30.2319,8.9718,11.69,10.57,20.666,0.8891
2017/6/8,,7.01,13.81,7.0798,30.4118,8.8849,11.76,10.58,19.5047,0.8881
2017/6/9,,7,13.64,7.0897,31.741,8.8559,11.77,10.59,19.5638,0.8872
2017/6/12,,6.93,13.23,6.9216,31.1514,8.6918,11.77,10.41,17.7235,0.8729
2017/6/13,,7.13,13.95,7.0502,31.1614,8.8559,11.88,10.54,18.3927,0.8739
2017/6/14,,7.09,13.85,7.1392,30.172,8.8656,11.77,10.52,17.6645,0.8805
2017/6/15,,7.19,13.86,7.2183,29.9421,8.9622,11.83,10.75,18.314,0.8843
2017/6/16,,7.27,14.02,7.2084,30.2519,9.0008,11.96,10.67,18.6092,0.8796
2017/6/19,,7.3,14,7.3172,29.3325,9.2036,11.92,10.66,18.6682,0.8834
2017/6/20,,7.24,14.26,7.2282,30.2319,9.1263,11.88,10.67,18.6387,0.8834
2017/6/21,,7.19,14.09,7.2282,31.4612,9.107,11.61,10.6,19.3571,0.8748
2017/6/22,,7.01,13.7,7.1392,30.4918,8.9911,11.35,10.42,18.1762,0.8796
2017/6/23,,7.11,14.1,7.1491,29.6922,9.2036,11.36,10.32,18.4419,0.8777
2017/6/26,,7.26,14.31,7.2677,29.7122,9.3581,11.47,10.44,18.8552,0.8853
2017/6/27,,7.44,14.17,7.2578,29.4924,9.7058,11.7,10.59,18.9044,0.8996
2017/6/28,,7.33,14.13,7.1985,29.4324,9.532,11.57,10.61,19.3079,0.8938
2017/6/29,,7.43,14.17,7.2479,29.6323,9.8507,11.55,10.62,19.6917,0.9034
2017/6/30,,7.38,14.17,7.2677,29.7822,9.8507,11.54,10.56,20.2822,0.9024
2017/7/3,,7.62,14.3,7.327,30.5817,9.9183,11.57,10.82,21.9846,0.9053
2017/7/4,,7.51,14.4,7.2974,30.6017,9.812,11.67,10.72,21.7189,0.8948
2017/7/5,,7.61,14.79,7.3864,30.3618,9.8796,11.74,10.84,23.1459,0.9015
2017/7/6,,7.77,15.36,7.416,29.7022,10.15,11.88,10.87,24.9074,0.9224
2017/7/7,,8.1,15.85,7.6632,30.9415,10.1018,12.17,11.12,24.8385,0.9186
2017/7/10,,8.23,15.59,7.8412,30.4318,10.2273,11.89,11.18,22.3586,0.9224
2017/7/11,,8,15.1,7.6039,29.5623,10.1211,11.9,10.86,21.0104,0.9176
2017/7/12,,8.16,16.37,7.5742,29.8921,10.3637,11.85,11,21.6599,0.9186
2017/7/13,,8.1,16.33,7.8116,29.2825,10.6257,11.82,11.17,20.7939,0.9339
2017/7/14,,7.97,15.84,7.6929,27.1937,10.8392,11.67,11.06,21.1186,0.9339
2017/7/17,,7.46,14.27,7.1589,24.4754,11.4699,11.43,10.77,19.0028,0.9406
2017/7/18,,8,14.52,7.238,24.2255,12.6149,11.48,11.26,18.6092,0.9626
2017/7/19,,8.8,15.43,7.9599,24.2555,13.8764,11.96,11.88,19.7606,1.001
2017/7/20,,8.63,15.61,8.039,24.0956,15.2641,11.91,11.86,19.6327,1.001
2017/7/21,,8.56,15.48,8.0884,24.1356,16.021,12.12,11.76,19.2587,0.9971
2017/7/24,,8.36,15.88,8.128,24.5353,15.3126,12.12,11.91,19.7803,0.9962
2017/7/25,,8.78,15.66,8.4345,24.5353,15.2835,11.96,11.93,19.2882,0.9875
2017/7/26,,8.53,16.1,8.1972,25.6047,14.9827,11.9,11.79,19.4162,0.9847
2017/7/27,,8.47,15.53,8.1082,25.6547,14.5557,11.86,11.47,19.3473,0.9818
2017/7/28,,8.65,15.98,8.0785,26.4342,14.7401,11.82,12.01,20.0853,0.9914
2017/7/31,,9.52,16.73,8.3257,27.0938,15.3902,12.7,13.2,21.8567,1
2017/8/1,,10.06,16.41,8.3257,27.3436,13.8473,12.6,12.5,24.0414,0.9425
2017/8/2,,9.85,18.05,8.1181,27.0638,13.8861,12.49,12.48,24.2382,0.954
2017/8/3,,9.62,17.95,8.0686,26.784,13.8182,12.7,12.33,22.7522,0.9578
2017/8/4,,9.23,16.94,7.9797,26.4042,13.2942,12.64,12.12,21.6796,0.9559
2017/8/7,,9.75,17.3,8.1576,26.5441,14.0414,12.96,12.54,21.778,0.9722
2017/8/8,,9.41,16.96,8.3455,29.2025,13.7406,12.79,12.14,21.0005,0.9665
2017/8/9,,9.68,17.42,8.3851,29.9421,14.5072,12.96,12.4,21.1875,0.9942
2017/8/10,,9.29,16.69,8.5828,29.2925,15.332,12.8,12.06,21.8173,1.0019
2017/8/11,,8.36,15.6,8.4147,29.6123,13.7988,12.15,11.32,20.3117,0.9607
2017/8/14,,8.4,16.15,8.3949,30.2719,13.4107,12.29,11.41,20.5577,0.9741
2017/8/15,,8.41,16.12,8.5828,29.4624,13.8376,12.25,11.34,22.2602,0.9751
2017/8/16,,8.36,15.68,8.3851,29.3624,14.4781,12.15,11.28,22.2011,0.9895
2017/8/17,,8.54,15.83,8.3356,30.082,15.2738,12.13,11.38,22.4472,1.0029
2017/8/18,,8.98,15.57,8.1675,29.5823,16.7973,12.13,11.63,20.9317,1.0259
2017/8/21,,9.1,15.78,8.217,29.3924,18.476,12.25,11.64,21.2466,1.0575
2017/8/22,,8.9,16.08,8.1181,28.6029,19.7375,12.06,11.43,22.4373,1.046
2017/8/23,,8.47,15.7,7.9401,27.7934,18.6022,11.77,11.25,21.7485,1.0326
2017/8/24,,8.34,15.43,7.861,27.5035,17.5833,11.72,11.21,21.1285,1.023
2017/8/25,,8.58,15.67,8.0093,27.7234,17.9229,11.82,11.36,21.9059,1.0498
2017/8/28,,8.66,15.83,8.1379,27.9633,17.9909,11.82,11.41,22.8014,1.0546
2017/8/29,,8.59,15.94,8.039,28.483,17.3116,11.83,11.38,25.0845,1.0517
2017/8/30,,8.83,16.3,8.0785,28.6029,18.117,11.8,11.53,24.3563,1.0651
2017/8/31,,9.16,16.59,8.0884,28.2831,17.6609,11.8,11.75,26.7969,1.0661
2017/9/1,,9.37,16.75,8.1675,29.1626,17.7483,12.02,11.95,27.0724,1.0728
2017/9/4,,9.29,16.57,8.1972,30.4918,17.3892,11.96,11.89,24.7795,1.0517
2017/9/5,,9.09,17.11,8.0884,30.072,17.6318,11.76,11.72,24.7696,1.0575
2017/9/6,,9.29,17.45,8.0192,29.2925,17.4669,11.83,12.21,25.1141,1.0575
2017/9/7,,9,17,7.9994,29.1825,18.1073,11.73,12.06,26.7181,1.0488
2017/9/8,,9.2,18.7,7.9994,29.1326,18.641,11.81,12.12,26.4327,1.0872
2017/9/11,,9.49,20.57,8.3257,28.8627,18.3014,11.9,12.42,27.4365,1.0919
2017/9/12,,9.42,22.49,8.2071,28.2431,18.2917,11.81,12.79,25.1928,1.0967
2017/9/13,,9.75,23.13,8.8004,28.5829,18.1364,12.38,13.82,25.9702,1.0958
2017/9/14,,9.38,22.3,8.6817,28.7228,16.8458,12.34,13.03,25.429,1.067
2017/9/15,,9.08,22.61,8.6718,28.9927,15.5358,12.19,12.77,25.1829,1.0421
2017/9/18,,9.17,23.25,8.563,28.443,15.6037,12.02,12.84,26.7083,1.0441
2017/9/19,,9.07,23.07,8.5532,28.1132,15.7202,12.27,12.4,27.033,1.0479
2017/9/20,,9.33,24.15,8.5037,29.1326,15.9142,12.23,12.64,27.8302,1.0546
2017/9/21,,9.08,21.87,8.306,28.2931,15.1282,11.84,12.25,26.0391,1.0383
2017/9/22,,8.76,21.29,8.1972,28.2931,14.6333,11.74,12.14,26.541,1.0297
2017/9/25,,8.45,20.57,8.0588,27.8833,14.0996,11.46,11.9,27.3972,1.0239
2017/9/26,,8.56,20.98,8.0983,28.0832,14.3034,11.5,12.09,30.1329,1.0383
2017/9/27,,8.68,21.01,8.1675,28.0332,14.7013,11.53,12.14,28.9815,1.0488
2017/9/28,,8.48,20.15,8.0093,27.6335,14.2937,11.59,12.01,29.8377,1.0479
2017/9/29,,8.5,19.88,8.128,27.9633,14.2646,11.6,12.11,28.8241,1.0517
2017/10/9,,8.57,20.4,8.2071,28.0432,14.3713,11.66,12.17,29.139,1.0479
2017/10/10,,8.59,20.21,8.2664,28.9327,14.1967,11.78,12.06,29.4637,1.0364
2017/10/11,,8.46,20.08,8.4543,28.9027,13.9735,11.88,12.16,30.3101,1.0335
2017/10/12,,8.35,19.28,8.4642,29.3824,13.7212,11.91,11.71,29.3752,1.0115
2017/10/13,,8.38,19.27,8.3949,29.2625,13.7212,11.86,11.64,28.4797,1.0144
2017/10/16,,8.38,19.26,8.2763,28.5329,13.6241,11.52,11.46,28.086,1.0096
2017/10/17,,8.27,18.68,8.0785,27.8234,13.2748,11.54,11.52,28.1254,0.978
2017/10/18,,8.08,18.22,7.9698,27.4036,12.8284,11.35,11.39,25.5077,0.9693
2017/10/19,,7.75,18.34,7.8116,26.0444,13.0031,11.15,11.13,24.6023,0.9713
2017/10/20,,7.98,18.94,7.9203,26.6041,13.76,11.71,11.29,25.5274,0.9952
2017/10/23,,7.94,18.75,7.9302,27.4036,13.6436,11.87,11.27,25.5667,0.9914
2017/10/24,,7.98,19,7.9302,26.9439,13.5756,11.7,11.27,25.5372,0.9847
2017/10/25,,7.99,18.77,8.039,27.1038,13.4883,12.07,11.3,25.6061,0.9856
2017/10/26,,8,18.96,8.0588,26.9739,13.7988,12.25,11.37,26.7969,0.999
2017/10/27,,7.8,18.33,7.9698,26.784,13.4398,12.22,11.2,26.3343,0.9847
2017/10/30,,7.5,16.88,7.6039,25.6247,12.7314,12.09,10.68,24.3858,0.9674
