ÈÕÆÚ,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH
2018/5/10,7.8226,15.8062,59.996,,45.7742,34.1818,24.855
2018/5/11,7.704,15.4775,59.92,,45.4821,33.5829,24.591
2018/5/14,7.7139,15.4676,60.8696,,45.2192,34.3814,24.7866
2018/5/15,7.9215,15.4875,60.7462,,45.4918,34.1628,24.7866
2018/5/16,7.8127,15.1389,59.6446,,43.7392,32.7845,24.327
2018/5/17,7.8721,15.1289,58.8755,,43.9631,32.4613,24.4835
2018/5/18,8.0007,15.2783,59.863,,45.0342,33.1932,24.8159
2018/5/21,8.0204,15.4377,60.4518,,45.4821,33.3358,24.8159
2018/5/22,7.9413,15.2883,59.8346,,44.3136,32.6799,24.6399
2018/5/23,7.8127,14.8799,58.6475,,43.1939,31.7198,24.1999
2018/5/24,7.8226,14.8799,58.1348,,42.707,31.6723,24.327
2018/5/25,7.7633,14.372,58.4291,,42.8044,31.5963,24.3661
2018/5/28,7.8622,14.4118,59.3503,,43.1744,31.7389,24.4639
2018/5/29,7.6842,14.0832,59.2363,,42.6973,31.6818,24.5715
2018/5/30,7.5062,13.1569,57.5935,,41.1978,30.7313,23.7795
2018/5/31,7.5853,13.386,58.9989,,42.0741,31.6248,24.0141
2018/6/1,7.6051,13.6549,58.5336,,41.4412,31.4347,23.975
2018/6/4,7.6941,14.1927,60.3283,,42.7947,32.6419,24.4052
2018/6/5,7.7139,14.3421,61.3254,,44.3721,32.832,24.5812
2018/6/6,7.6347,14.2027,60.5942,,44.3234,32.6134,24.2977
2018/6/7,7.6644,14.382,61.2039,,44.9758,32.8225,24.6301
2018/6/8,7.5258,14.0732,60.3813,,43.9242,31.7674,23.9359
2018/6/11,7.3772,14.1628,61.0007,,44.2455,31.8719,23.7306
2018/6/12,7.3772,14.5314,61.8427,,45.6671,33.0981,23.8968
2018/6/13,7.2287,13.9636,61.6975,,45.5503,33.2122,23.9359
2018/6/14,7.3376,14.2824,62.3653,,46.2416,34.2103,24.0239
2018/6/15,7.2584,14.2624,62.5492,,45.9884,34.3529,24.1315
2018/6/19,6.8326,12.9477,60.091,,45.969,34.543,24.3857
2018/6/20,6.8623,13.1171,59.8587,,44.966,33.4403,23.9066
2018/6/21,6.7237,12.8581,59.1232,,43.6028,32.2426,22.9921
2018/6/22,6.8029,12.9677,59.1038,,43.4178,32.3947,22.6939
2018/6/25,6.8128,12.7485,57.865,,41.8015,31.2351,22.1372
2018/6/26,6.8128,12.9477,57.3327,,41.6846,30.8643,22.0577
2018/6/27,6.8227,12.7485,55.6487,,41.0614,30.1514,22.0676
2018/6/28,6.7633,12.7884,55.0003,,40.672,29.5051,22.0776
2018/6/29,6.9514,13.3063,56.694,,41.7528,30.275,22.3857
2018/7/2,6.8623,12.8481,53.4422,,39.8735,28.2979,21.3917
2018/7/3,6.8821,13.1071,54.5261,,41.1491,28.5925,21.998
2018/7/4,6.8128,12.8183,53.7325,,40.8764,28.3264,21.9583
2018/7/5,6.7336,12.4498,53.7422,,41.4801,28.7541,22.2863
2018/7/6,6.7336,12.5992,55.1068,,42.4733,29.7617,22.4454
2018/7/9,6.7633,12.8979,56.9843,,43.486,31.1115,22.7137
2018/7/10,6.7435,12.8979,56.3069,,43.2523,30.9784,22.6044
2018/7/11,6.5355,12.3302,55.2519,,42.2299,30.4746,22.0279
2018/7/12,6.5851,12.6987,56.5004,,43.7976,31.7103,22.6143
2018/7/13,6.6445,12.7784,56.6553,,43.5444,31.3871,22.5746
2018/7/16,6.5553,12.6888,55.8617,,43.0089,30.4651,22.5448
2018/7/17,6.5553,12.9975,56.152,,43.0186,30.6742,22.5149
2018/7/18,6.5553,12.8382,55.9488,,43.3497,30.237,22.5448
2018/7/19,6.5058,12.8083,56.8198,,44.2455,30.8834,22.8032
2018/7/20,6.6544,13.5254,58.8812,,48.3643,32.4613,23.509
2018/7/23,6.6247,13.5553,59.1135,,48.8219,33.3263,23.5189
2018/7/24,6.8623,14.5015,59.7522,,48.1403,32.7179,23.6978
2018/7/25,6.8029,14.7206,60.1587,,48.7051,32.832,23.5984
2018/7/26,6.7039,14.2316,58.8425,,47.4198,31.8339,23.3996
2018/7/27,6.7336,14.1717,58.9102,,47.5464,32.081,23.4096
2018/7/30,6.6544,14.3114,59.578,,47.858,32.081,23.499
2018/7/31,6.6346,14.2515,59.6167,,48.0138,32.5373,23.3102
2018/8/1,6.5652,13.6128,57.7779,,45.5989,31.5297,22.6243
2018/8/2,6.4266,13.1138,56.3843,,43.7878,30.3035,22.1273
2018/8/3,6.3672,12.9142,55.9584,,42.8823,30.332,21.8788
2018/8/6,6.3276,12.9042,55.9681,,42.5902,30.6742,21.511
2018/8/7,6.3969,13.4332,57.6424,,43.7684,31.7293,22.0179
2018/8/8,6.3276,13.0539,56.5004,,42.0838,31.4761,21.8589
2018/8/9,6.3771,13.3433,58.6683,,43.7002,33.0051,22.2267
2018/8/10,6.4266,13.3533,58.4941,,44.2026,32.9759,22.177
2018/8/13,6.3969,13.1637,57.6327,,43.6411,32.5182,21.9483
2018/8/14,6.3573,13.1537,57.1488,,43.9071,32.5766,22.008
2018/8/15,6.3177,12.8643,55.1939,,42.1831,31.3008,21.511
2018/8/16,6.2583,12.8443,55.1455,,42.7348,31.6807,21.6899
2018/8/17,6.2286,12.6447,54.7584,,43.0796,31.9047,21.4712
2018/8/20,6.2484,12.8543,55.9488,,43.9563,32.5279,21.8589
2018/8/21,6.3177,13.1138,57.5069,,45.5916,33.4239,22.1968
2018/8/22,6.288,12.9342,58.9683,,45.0006,33.0636,22.1869
2018/8/23,6.3078,13.024,60.1297,,45.3749,32.8298,22.3161
2018/8/24,6.2682,13.2635,60.4587,,45.7296,33.2291,22.4354
2018/8/27,6.3375,13.6926,61.4265,,46.7344,33.5797,22.4652
2018/8/28,6.3177,13.493,60.8749,,46.2024,32.5961,22.2267
2018/8/29,6.3474,13.3433,60.9813,,46.2221,32.0605,22.2764
2018/8/30,6.288,13.1837,61.1265,,45.1188,31.9436,21.839
2018/8/31,6.3078,12.3054,60.9523,,45.168,31.9047,21.9682
2018/9/3,6.2484,12.3553,60.7104,,46.3305,32.3039,21.9881
2018/9/4,6.288,12.4851,62.7137,,46.4783,32.8006,22.1273
2018/9/5,6.2385,12.1757,60.7781,,45.3257,31.6514,21.5805
2018/9/6,6.2385,12.1457,59.9375,,45.2764,31.3982,21.501
2018/9/7,6.2385,12.1956,61.3646,,45.8773,31.856,21.4414
2018/9/10,6.1394,11.6767,60.6315,,44.3307,31.408,21.1332
2018/9/11,6.0899,11.7465,60.2894,,44.0351,30.4828,20.9841
2018/9/12,6.0998,11.7865,59.2337,,43.7396,30.5022,20.9344
2018/9/13,6.1097,11.9461,60.9931,,45.3454,31.145,21.1332
2018/9/14,6.08,11.7765,61.8728,,45.5522,31.2911,20.9543
2018/9/17,5.9909,11.3872,61.1007,,45.8675,31.2132,20.6859
2018/9/18,6.0701,11.6567,62.6744,,47.2565,32.1579,21.0338
2018/9/19,6.1394,12.0859,63.6811,,48.0643,32.489,21.2724
2018/9/20,6.1493,11.8663,63.339,,47.4831,32.1189,21.163
2018/9/21,6.288,12.1857,65.9684,,49.2169,33.4044,21.9285
2018/9/25,6.189,12.016,65.6751,,49.1676,33.5018,21.7893
2018/9/26,6.2187,12.1657,66.4278,,49.4041,34.3296,22.3161
2018/9/27,6.189,11.9861,65.6849,,48.2712,33.9888,22.3559
2018/9/28,6.2484,12.3553,66.9556,,49.7292,34.5828,22.5448
2018/10/8,6.0107,11.8064,63.3195,,47.1974,33.1999,21.6004
2018/10/9,6.0107,11.8463,63.5345,,47.6604,32.9078,21.6004
2018/10/10,6.0008,11.9062,63.1924,,47.4043,32.7325,21.5905
2018/10/11,5.3968,10.8683,60.4555,,45.4143,31.9436,20.8748
2018/10/12,5.5163,10.6487,62.43,,47.158,33.0246,21.2624
2018/10/15,5.2773,10.2296,61.7751,,46.6162,32.4306,20.9344
2018/10/16,5.1478,10.0799,62.5571,,47.3846,32.7519,21.0438
2018/10/17,5.1379,10.1697,62.7135,,45.8773,32.3916,21.2127
2018/10/18,4.9985,9.8803,61.042,,44.8922,31.2619,20.7953
2018/10/19,5.3072,10.2595,64.1405,,47.2664,33.8427,21.6402
2018/10/22,5.8349,11.2874,66.3985,,49.5617,35.1964,23.1809
2018/10/23,5.5959,10.8483,64.033,,48.1727,34.5244,22.5149
2018/10/24,5.8747,11.3872,64.7563,,48.7243,34.8653,22.7336
2018/10/25,6.0739,12.1457,65.1571,,49.3351,36.0145,23.2108
2018/10/26,5.9544,11.8763,64.0623,,47.7294,34.9627,22.3957
2018/10/29,5.7851,11.517,60.6022,,45.3946,32.6351,21.5408
2018/10/30,5.9245,11.9861,61.3841,,45.8084,32.7422,21.5408
2018/10/31,5.805,11.8364,62.1954,,46.0842,32.7812,21.7396
2018/11/1,5.8249,11.8164,62.8503,,46.0054,32.8688,21.7396
2018/11/2,6.0241,12.3154,65.8315,,48.8918,34.6608,22.5348
2018/11/5,5.9544,12.2755,65.0789,,48.2121,33.9206,22.5646
2018/11/6,6.0938,12.0459,65.2939,,47.7294,33.2584,22.505
2018/11/7,6.0838,11.7964,64.6293,,47.2959,33.1025,22.1173
2018/11/8,6.1236,11.7066,64.8052,,46.7738,33.0831,22.1173
2018/11/9,6.0938,11.6567,63.1631,,45.7,32.1384,21.7296
2018/11/12,6.0838,11.9262,63.2022,,45.9069,31.7196,21.8788
2018/11/13,6.2531,12.2755,63.5443,,46.1729,31.8365,22.1173
2018/11/14,6.2133,12.3254,62.5082,,45.3158,31.2424,21.8788
2018/11/15,6.4124,12.7944,63.6323,,46.2517,32.0994,22.5547
2018/11/16,6.4224,12.8044,63.7789,4.7821,46.0645,31.9436,22.4354
2018/11/19,6.5319,13.004,64.2383,5.2593,46.2024,32.1189,22.5945
2018/11/20,6.3029,12.2056,62.6548,5.7862,45.0203,31.2132,21.9483
2018/11/21,6.273,12.2056,62.5668,6.3629,45.1286,31.2229,21.7893
2018/11/22,6.2929,12.026,61.7165,6.9992,44.5573,30.7555,21.7694
2018/11/23,6.0639,11.4371,61.2277,7.6951,43.6312,30.4341,21.2823
2018/11/26,5.9046,11.3473,61.7751,7.1384,43.9169,30.4633,21.3022
2018/11/27,5.9743,11.497,61.6871,6.86,43.3948,30.4146,21.2823
2018/11/28,5.9842,11.6567,62.3323,6.9097,43.8677,30.7068,21.4712
2018/11/29,5.9145,11.2475,61.6285,6.512,43.3751,30.4341,21.3519
2018/11/30,5.9145,11.3473,62.0586,6.4126,43.7101,30.5704,21.4513
2018/12/3,6.1834,11.6966,63.5247,6.6214,44.5573,31.4859,22.0577
2018/12/4,6.1933,11.6866,63.427,6.5418,44.3307,31.1742,22.0676
2018/12/5,6.1137,11.4671,62.8014,6.3927,43.6509,30.6581,21.8788
2018/12/6,6.0938,11.1876,61.5796,6.4126,42.8924,30.064,21.4613
2018/12/7,6.0241,11.2276,61.5796,6.343,43.1387,29.801,21.4215
2018/12/10,5.7951,10.9082,60.7781,6.1939,42.2521,28.8953,21.173
2018/12/11,5.8349,10.9381,60.7683,6.2933,42.4983,29.3044,21.2426
2018/12/12,5.8747,10.9581,61.0518,6.2734,42.8136,29.7524,21.342
2018/12/13,5.9145,11.1377,61.7751,6.3331,43.5524,30.1711,21.5308
2018/12/14,5.8747,10.8184,60.5435,6.2137,42.9318,29.6063,21.1531
2018/12/17,5.8548,10.7585,59.8886,6.1939,42.7545,29.8984,21.4215
2018/12/18,5.8249,10.6587,59.4781,6.0845,42.124,29.392,21.2823
2018/12/19,5.805,10.6188,58.7645,6.0348,41.9762,29.3725,21.4314
2018/12/20,5.7453,10.6687,57.6698,5.9652,41.6314,28.8661,21.3718
2018/12/21,5.6955,10.4791,57.0247,5.8757,40.7744,28.3013,21.1531
2018/12/24,5.6855,10.509,56.9367,5.8857,41.4344,28.2233,20.8052
2018/12/25,5.6158,10.3094,56.8976,5.7365,41.2472,28.0286,20.3877
2018/12/26,5.586,10.2196,56.0081,5.5973,41.2571,27.5124,20.2088
2018/12/27,5.586,10.1697,55.6171,5.4383,41.3359,27.5124,20.2386
2018/12/28,5.586,10.2695,54.8352,5.3488,41.6117,27.6877,20.2684
2019/1/2,5.586,10.2196,53.9359,5.2494,40.4591,26.6846,19.831
2019/1/3,5.5362,10.6188,54.4246,5.3587,41.0305,27.2008,20.0398
2019/1/4,5.6656,11.1976,55.3141,5.6172,42.784,28.2233,20.3678
2019/1/7,5.6656,11.0779,55.0307,5.5278,39.9075,27.6195,20.1094
2019/1/8,5.6059,11.018,54.5419,5.4184,38.745,27.191,19.8708
2019/1/9,5.6357,10.998,55.666,5.4383,38.9913,27.7267,20.2088
2019/1/10,5.5362,10.7884,56.2036,5.3389,38.5677,27.2495,20.1789
2019/1/11,5.5362,10.8783,56.7608,5.4482,38.9026,27.1521,20.3281
2019/1/14,5.566,10.7884,55.8322,5.3687,38.6169,26.6164,20.0497
2019/1/15,5.5959,11.0479,57.269,5.5079,39.2277,27.6877,20.3479
2019/1/16,5.5561,10.9082,57.4157,5.4482,39.2868,28.048,20.7058
2019/1/17,5.6258,10.7785,57.4059,5.4283,39.8878,28.1162,20.9543
2019/1/18,5.6955,10.9581,58.5691,5.478,40.3409,29.0512,21.3817
2019/1/21,5.7254,10.8683,59.4194,5.4482,40.5379,29.2167,22.1273
2019/1/22,5.6656,10.5988,58.7157,5.3389,39.6907,28.6713,21.7694
2019/1/23,5.6457,10.5689,58.1487,5.319,39.74,28.8272,21.7694
2019/1/24,5.5959,10.6188,59.0676,5.3587,39.4346,29.1388,21.7197
2019/1/25,5.6158,10.7286,59.9082,5.478,40.3212,29.4018,22.167
2019/1/28,5.6457,10.5789,60.133,5.4184,40.4493,29.3141,22.1471
2019/1/29,5.7453,11.0679,60.26,5.6669,40.735,29.5284,22.336
2019/1/30,5.586,10.7785,59.8691,5.6272,39.8779,29.0219,21.9285
2019/1/31,5.5262,11.028,61.5601,5.7465,41.4738,30.0153,22.6243
2019/2/1,5.6756,11.0978,61.7849,5.7564,41.2768,30.0737,22.7336
2019/2/11,5.7054,11.2675,62.9383,5.7763,41.6019,30.0932,22.7137
2019/2/12,5.7154,11.2874,62.821,5.7166,41.9171,30.4828,22.5646
2019/2/13,5.9345,11.497,63.5541,5.8757,43.3554,31.3593,23.1511
2019/2/14,5.8249,11.3373,63.6323,5.8061,43.247,30.8821,23.002
2019/2/15,5.7453,11.1377,61.824,5.6868,42.2619,29.8984,22.3261
2019/2/18,5.9444,11.7366,63.818,5.836,43.5327,30.9015,23.3102
2019/2/19,6.2929,12.9142,64.1992,6.3032,43.8972,31.369,24.0557
2019/2/20,6.1436,12.7645,64.3947,6.2137,44.3307,32.226,25.0298
2019/2/21,6.1535,12.9741,63.9157,6.2038,43.8874,31.9436,24.3042
2019/2/22,6.4821,14.2116,65.509,6.5617,45.1188,32.5766,25.8052
2019/2/25,7.1293,15.6288,71.3542,7.2179,49.6307,35.8392,28.3897
2019/2/26,6.9401,14.7805,68.4316,7.5559,49.7587,34.5439,28.3798
2019/2/27,7.1094,14.9801,68.4022,8.3115,50.4582,33.9401,29.1253
2019/2/28,6.96,14.2216,68.4316,7.9138,49.4139,33.1318,28.2108
2019/3/1,7.2289,15.0998,70.7579,8.7092,51.5517,34.3783,30.9145
2019/3/4,7.4181,15.6088,70.9436,9.5841,52.9998,34.1641,30.835
2019/3/5,7.3285,15.6188,70.4451,10.5385,53.1968,33.7161,30.5269
2019/3/6,7.4479,16.3374,70.5331,11.5924,53.2855,34.0277,31.2923
2019/3/7,7.3384,15.8683,68.7053,12.7556,51.6699,33.122,30.169
2019/3/8,6.7808,14.2815,67.1511,11.483,48.419,31.8073,27.9921
2019/3/11,6.9302,14.6807,67.2391,10.3496,49.1184,31.9339,28.6283
2019/3/12,7.0397,14.6707,67.6887,10.5882,49.7686,31.778,28.4295
2019/3/13,6.8505,14.521,69.9271,10.0315,49.079,31.9144,28.5686
2019/3/14,6.6812,14.0519,71.1587,9.5543,49.2563,31.7586,28.2108
2019/3/15,6.7908,14.4511,72.185,9.4946,50.4877,32.0313,28.5786
2019/3/18,6.96,14.7904,73.3091,10.0017,51.8176,32.5766,29.4235
2019/3/19,6.96,14.7006,73.6512,10.0414,51.3054,32.1968,29.3937
2019/3/20,7.0397,14.7505,74.8241,10.0812,51.5221,31.8073,29.2446
2019/3/21,7.0497,14.8204,74.091,10.1309,54.3987,32.2358,29.2247
2019/3/22,6.96,14.521,73.0354,9.9321,54.7238,32.2747,28.7177
2019/3/25,6.7609,14.032,70.6602,9.3852,51.1773,32.0507,27.1571
2019/3/26,6.5916,13.5729,71.0511,9.1069,50.3301,32.45,26.7396
2019/3/27,6.6115,13.6427,72.5466,9.2162,51.0492,32.5766,26.8291
2019/3/28,6.4622,13.3932,71.7451,8.9379,50.0444,31.8852,26.2227
2019/3/29,6.7908,14.1817,75.3617,9.5344,52.8914,33.1512,28.1511
2019/4/1,7.0198,14.5908,76.8279,9.773,54.8223,33.8816,28.6481
2019/4/2,6.98,14.6407,77.1798,10.2403,55.0094,33.9109,28.7277
2019/4/3,7.1194,14.7705,78.0595,10.0514,56.2606,34.3491,28.7277
2019/4/4,7.1891,14.9801,78.3918,9.9718,58.2308,34.69,29.175
2019/4/8,7.199,14.6906,78.773,9.6636,59.1076,35.0601,29.9404
2019/4/9,7.2787,14.7705,79.2715,9.6835,57.9451,34.4952,29.1849
2019/4/10,7.2388,14.2815,80.1806,9.5244,57.7481,34.1933,28.8967
2019/4/11,7.0994,14.0719,78.8903,9.3952,57.6594,33.9401,28.4792
2019/4/12,7.3484,14.1218,78.6264,9.4946,56.3394,34.0764,28.4195
2019/4/15,7.209,14.5609,79.8189,9.5145,58.812,35.0016,28.7873
2019/4/16,7.9259,15.8084,83.0934,9.6636,61.0384,36.5696,29.9205
2019/4/17,7.6869,15.4192,82.5753,9.5543,61.3537,36.5209,29.6621
2019/4/18,7.677,15.2096,82.3994,9.4449,61.9743,37.3682,29.9106
2019/4/19,7.9159,15.519,85.0385,9.5543,63.4717,38.3615,31.1929
2019/4/22,7.5674,14.6906,83.0445,9.425,61.0778,36.8423,29.7018
2019/4/23,7.428,14.4711,84.1197,9.5244,60.1223,36.4235,29.9503
2019/4/24,7.5276,14.5409,83.1129,9.4548,59.9055,36.1411,29.5229
2019/4/25,7.3085,13.8723,81.5197,9.3852,58.9697,35.8392,29.3141
2019/4/26,7.2687,13.8024,81.2362,9.0969,58.221,35.2646,29.9006
2019/4/29,6.9501,13.1637,84.4814,8.5501,57.226,35.8197,30.8052
2019/4/30,6.8903,11.8463,84.1588,8.5402,56.5955,35.2354,30.1193
2019/5/6,6.3527,10.6687,79.3693,7.7647,51.6009,33.4044,27.4155
2019/5/7,6.4224,10.5689,79.34,7.8741,51.3448,33.1415,27.505
2019/5/8,6.3825,10.509,77.0038,7.8244,50.3892,32.3624,26.839
2019/5/9,6.273,10.4491,74.9316,7.9337,49.2071,31.2716,25.845
2019/5/10,6.4821,10.8783,79.5452,8.3115,52.4481,32.8688,26.8489
2019/5/13,6.283,10.5389,76.8768,8.0928,50.4188,31.9047,25.2784
2019/5/14,6.2232,10.4192,76.5347,7.9735,50.1035,31.8462,25.5766
2019/5/15,6.3128,10.5888,78.7242,8.1823,51.5714,32.674,25.9642
2019/5/16,6.3427,10.6787,79.1445,8.1922,51.1478,32.4306,25.8748
2019/5/17,6.1834,10.0898,77.3166,7.9536,49.1184,31.7196,25.1988
2019/5/20,6.1336,10.2495,76.1144,8.1226,48.5766,31.9631,25.3678
2019/5/21,6.2133,10.3393,76.4369,8.1624,49.4927,32.6351,25.6064
2019/5/22,6.1635,10.0898,75.8895,8.0729,49.276,32.7227,25.2982
2019/5/23,6.1336,10.0699,74.7989,8.0331,48.6652,32.0313,24.9901
2019/5/24,6.1535,10.1397,75.8499,8.2021,49.0987,32.041,25.1491
2019/5/27,6.2531,10.3593,76.5241,8.391,49.6799,32.2163,25.507
2019/5/28,6.3029,10.2395,77.5255,8.3115,50.2414,32.5377,25.5567
2019/5/29,6.5618,10.7385,79.102,9.0472,53.9849,34.875,26.7893
2019/5/30,6.4821,10.529,78.4179,9.0075,51.995,34.0375,26.2128
2019/5/31,6.3228,10.3793,78.3286,9.0075,50.8325,33.5213,25.9642
2019/6/3,6.273,10.0599,78.5765,9.0969,51.0295,33.8037,26.0537
2019/6/4,6.263,10.1597,77.3074,8.7589,49.2465,33.4239,25.8847
2019/6/5,6.2431,10.0898,76.8414,8.6495,48.8032,32.9467,25.9046
2019/6/6,6.1635,9.7805,76.4547,8.5203,48.4387,32.9954,25.9145
2019/6/10,6.1933,9.8603,78.4278,8.6396,49.808,33.6966,26.2923
2019/6/11,6.4224,10.2296,81.0057,9.077,51.2364,34.3199,26.8986
2019/6/12,6.4024,10.0998,79.8357,8.908,50.8719,34.0472,26.6302
2019/6/13,6.4323,10.1198,79.806,8.9876,50.6059,34.1446,26.6302
2019/6/14,6.3527,9.9202,79.0723,8.8782,49.8474,33.9401,26.4215
2019/6/17,6.3726,9.9601,79.2408,8.8583,50.0444,34.2225,26.5805
2019/6/18,6.2929,9.9102,80.2819,8.8981,50.5764,34.5634,26.67
2019/6/19,6.3626,9.9302,82.83,8.9975,51.0886,35.0795,26.82
2019/6/20,6.6016,10.3294,87.7479,9.7233,53.6303,36.2287,28.38
2019/6/21,6.6613,10.499,87.2224,9.8128,53.8864,36.0924,28.26
2019/6/24,6.6215,10.3094,87.4604,9.6537,54.5267,36.1313,28.48
2019/6/25,6.502,10.1198,85.8938,9.5046,53.0983,35.2354,27.92
2019/6/26,6.5219,10.0499,85.6657,9.3753,53.4924,35.2646,28
2019/6/27,6.5319,10.1397,87.3017,9.4648,54.7632,35.3035,28.47
2019/6/28,6.4622,10.0399,87.857,9.435,54.2115,35.5567,28.32
2019/7/1,6.6016,10.3493,91.0595,9.6736,57.0093,36.3845,29.76
2019/7/2,6.502,10.3493,90.2861,9.5642,56.4773,36.0729,29.35
2019/7/3,6.4024,10.1896,89.8895,9.3057,54.6647,35.6931,29.03
2019/7/4,6.3626,10.1597,89.136,9.3753,53.581,35.1087,28.75
2019/7/5,6.3527,10.2994,90.0779,9.3852,53.916,35.2548,29.37
2019/7/8,6.1734,9.9601,87.8371,8.9677,51.9063,34.018,28.3
2019/7/9,6.2232,10.01,86.7861,8.9478,51.5714,33.9596,28.41
2019/7/10,6.2133,9.88,87.1332,8.8981,51.8767,34.4465,28.27
2019/7/11,6.2033,9.89,87.2323,8.9677,52.3299,35.2646,29.2
2019/7/12,6.2531,10.08,87.9958,9.1963,53.9455,36.6865,30.67
2019/7/15,6.2531,10.13,87.3315,9.1566,54.0736,37.0273,30.68
2019/7/16,6.2133,10.05,86.2111,9.1466,53.4037,36.9689,30.13
2019/7/17,6.1933,9.96,86.2507,9.1566,53.1476,37.1539,30.06
2019/7/18,6.1436,9.84,85.9929,9.087,51.9162,37.7869,30.08
2019/7/19,6.1535,9.83,87.5992,9.0671,53.3938,37.7675,30.13
2019/7/22,6.044,9.37,86.9349,8.8285,52.9998,37.3,30.25
2019/7/23,6.1236,9.4,86.7564,8.8384,53.0786,37.17,29.8
2019/7/24,6.1734,9.51,88.0949,9.0174,54.2312,38.45,30.5
2019/7/25,6.2531,9.44,88.6502,8.9975,54.9109,38.65,30.68
2019/7/26,6.6812,9.54,89.3343,8.9876,54.7041,38.64,30.3
2019/7/29,6.9401,9.44,88.6898,8.9677,54.2312,38.6,29.93
2019/7/30,7.0497,9.68,89.2153,9.077,55.768,39.55,30.36
2019/7/31,7.0994,9.54,87.3414,9.0373,54.7238,38.6,29.69
2019/8/1,7.0994,9.38,86.7663,8.9677,55.1375,38.43,29.57
2019/8/2,7.0994,9.13,85.2989,8.7291,53.8273,37.56,29.03
2019/8/5,7.0297,8.87,83.891,8.5501,52.0639,36.79,28.5
2019/8/6,7.1592,8.47,83.7918,8.391,51.2758,36.85,28.36
2019/8/7,7.0596,8.47,82.7606,8.2717,50.2907,36.74,27.9
2019/8/8,7.0994,8.53,83.7918,8.3612,51,37.11,28.1
2019/8/9,7.0098,8.42,83.6332,8.1723,49.87,36.85,28.17
2019/8/12,7.1094,8.58,85.7649,8.3016,51.15,37.65,28.55
2019/8/13,7.1094,8.53,84.2876,8.1823,49.97,36.5,27.7
2019/8/14,7.1094,8.68,84.3173,8.2618,49.94,36.31,27.75
2019/8/15,7.1094,8.72,85.5765,8.2419,50,36.85,28.04
2019/8/16,7.1094,8.78,86.7167,8.2817,50.16,36.77,28.25
2019/8/19,7.1094,9.16,87.6983,8.57,51.96,38.24,29.2
2019/8/20,7.1094,9.19,87.1927,8.48,51.24,37.92,28.81
2019/8/21,7.1094,9.17,86.9844,8.44,51.39,38.58,29.04
2019/8/22,7.1094,9.42,87.2323,8.46,51.61,39.11,28.91
2019/8/23,7.1094,9.34,89.1261,8.57,52.18,40.02,29.41
2019/8/26,7.1094,9.4,86.7564,8.42,50.8,38.7,28.71
2019/8/27,7.8164,9.38,86.9349,8.57,51.6,38.17,29.55
2019/8/28,7.2886,9.19,86.1615,8.46,50.99,37.46,29.02
2019/8/29,7.0297,9.1,85.9632,8.42,48.8,37.47,28.64
2019/8/30,6.9899,8.94,86.5779,8.4,48.23,37.8,28.85
2019/9/2,7.0098,8.51,87.7479,8.58,49.13,37.68,28.93
2019/9/3,6.8605,8.37,87.5,8.57,49.89,37.62,28.86
2019/9/4,7.1094,8.45,88.3,8.75,50.28,38.2,29.26
2019/9/5,7.2488,9.3,89.23,9.1,51.26,38.53,29.6
2019/9/6,7.2488,9.66,90.7,9.15,51.73,39.13,29.6
2019/9/9,7.3484,9.9,90.4,9.17,51.67,38.51,29.47
2019/9/10,7.2886,10.03,89.44,9.2,51.4,37.95,29.14
2019/9/11,7.3085,9.8,89.56,9.16,51.68,38.23,29.28
2019/9/12,7.5077,10.17,92.34,9.42,52.51,38.79,29.8
2019/9/16,7.3384,9.93,91.35,9.29,51.46,37.85,29.31
2019/9/17,7.1592,9.72,89.52,9.02,50.27,37.29,28.71
2019/9/18,7.2189,9.53,90,8.97,50.46,37.19,28.68
2019/9/19,7.2189,9.59,89.6,9.14,50.63,37.14,28.81
2019/9/20,7.2189,9.45,89.85,9.15,50.58,37.2,28.97
2019/9/23,7.0596,9.25,88.91,9.04,49.74,36.45,28.63
2019/9/24,7.0497,9.18,88.95,9,49.75,35.46,28.5
2019/9/25,6.97,9,88.78,8.8,49.76,35.58,28.15
2019/9/26,6.96,8.89,88.35,8.7,49.56,35.69,28.11
2019/9/27,7.02,8.88,88.3,8.69,49.4,35.6,28.06
2019/9/30,7.05,8.73,87.04,8.6,48.67,34.87,27.48
