,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31
SW专业工程,0.29007778763657666,0.5100446445379712,0.9310212044586426,1.5469756636443246,1.330931858197081,1.4565802950901536,1.1982400381396134,1.3597029394708526,1.3329610929034563,1.5545728448828564,1.3581647052909978,1.3812666892922447,1.1754807082257934,1.290502786904672,1.0936960619657097,0.7560680388321221,0.6247588875824911,0.27977052408620484,0.12176513289263405,0.3966944991996162,0.25867283906350325,0.2121978877498504
SW园林工程,0.14378158164041072,0.3000777461593529,0.2984514277708994,0.6583971908651527,0.594509059234954,0.6286408797933041,0.7896276177986945,1.071483280062776,0.981714980936916,1.0988336667459484,0.8948438715430261,1.1142511002047037,1.0074346366448692,1.3266994269920058,1.066100437451082,1.0300257647171893,0.5716086238493161,0.21324639224778807,0.2734743688800146,0.5814944125052544,0.44430788051018755,0.3904349571165008
SW基础建设,0.24223705369518758,0.530463570440119,0.9731473477481001,1.7635024972863027,1.4078023758418745,1.3773761201905248,1.2334177615003963,1.3487650087410779,1.2362717487524482,1.1907334511570011,1.145337559659969,1.1776850682359625,0.8740477030151412,0.7972450107800542,0.640394913769497,0.5939169096813316,0.4562089482518674,0.16405618453835918,0.01652479372862123,0.181776578391741,0.027320074622725538,0.0945546680776276
SW房屋建设,0.189744384536324,0.3913181473614764,0.5065464752519412,1.1171548762280017,1.0533433830849377,0.8001182885994369,0.614102847316994,0.7497274696869219,0.9604316227915067,1.092546774313994,0.8406688974107364,0.8303363119799098,0.71301749035641,1.2634766499601102,1.0476951288054235,0.9440911347687497,0.7275539092749578,0.5036675629330944,0.4445963623800966,0.759084227514961,0.6478113377393253,0.6774159271151349
SW装修装饰,0.2132761716374645,0.4244158019582466,0.5792326476935775,1.0006853361211827,0.8820341847968345,0.481362057475947,0.4120039553809535,0.6826973620857404,0.9100103912389088,1.4658407198626557,1.2698620676393797,1.5470400659081076,1.2560082951091003,1.4757239735739778,1.6780443804641885,1.5519097446357937,1.404112569822245,1.1636102102517127,1.1076134332776704,1.290528840370889,1.073554357834535,0.9203279041274114
SW园区开发,0.09456807939814003,0.25673159809673773,0.3444257468982355,0.6096611774762661,0.4147186364055854,0.5730304593679454,0.37067807917787143,0.39744139102111714,0.2984690661219277,0.35810235351504843,0.3860722470570152,0.33501790240129214,0.28275180046554116,0.45663579528554277,0.2312670982420536,0.17508684468793959,0.029795430008211277,-0.11375666462298781,-0.011716342905132876,0.6418045593514187,0.5105865753774604,0.34475329668209476
SW房地产开发,0.19410950691646708,0.4188238438795002,0.43204010243348107,0.6738483832839736,0.5586834809646644,0.5027476084113774,0.21466070390544018,0.4454445055630778,0.21227682078883528,0.5390338052185338,0.350496534123125,0.16842140705185746,0.012808030777605506,0.08783771779668399,0.16796277829070583,-0.021203885217787682,-0.23474776188943325,-0.4137410073993042,-0.38349859674210734,-0.2554270105176587,-0.704719005308762,-0.6458029063870296
SW工业金属,0.26461138877355944,0.24123284716107538,0.12288139361435528,0.6111356421821634,0.4953168511336254,-0.03855050039784208,-0.3289631770579868,0.05351274749236001,0.2628525128573139,0.9665273162316419,0.8066524864423312,0.6516925113402943,0.7810558309111678,0.8404657414776998,0.6420361104256609,0.32309156159928526,0.15076668769636284,-0.14238783031899607,-0.2769782954785969,-0.08490051933888801,-0.18810921812979806,-0.32476479424223015
SW稀有金属,0.30417937935396117,0.3056909643006499,0.4238540826083466,1.060458529163708,0.7605556877849082,0.8091035323458301,0.8651187552970467,1.203434549752179,1.261720385163495,1.194401460770951,0.9766880614405704,1.2685055044183184,1.5545211325215509,2.072632268549164,2.051180836608272,2.1304798006399666,2.052488672467197,1.5398740737935956,1.3225997473031084,1.6419811378065279,1.7252029218964218,1.8096520080088718
SW金属非金属新材料,0.21406579894662256,0.3541567501572216,0.2109526226360066,0.5128697580841644,0.2696785420431338,0.370277909788548,0.05251665385250559,0.14897736356322822,0.28145996301024656,0.2432414460461455,0.13682927334232392,0.001145984880224049,0.0409498375591987,0.5546435456477546,0.802642556131755,0.7484549447095231,0.711987227753438,0.40192786168928885,0.22968418679921332,0.42164959221571974,0.5012384931933505,0.31748757467651323
SW黄金,0.14308702797714737,0.26537536747818036,0.205981738665121,0.7350008724250164,0.6102013128873146,0.7078540025640592,0.6354477578916158,0.934620372254515,1.1951735677136688,1.0852022519750044,1.101116523923116,0.8912845084089842,0.8865638950022281,0.796890864998911,0.758070869420675,0.6730557569487475,0.5003121930378268,0.3515984474595557,0.2341781270085136,0.35823656940846843,0.6640702737282574,0.6348439540753613
SW专用设备,0.21446035268155686,0.19952181485433335,0.5327005654037735,1.576182764045912,2.4590364926212285,2.310914686265444,1.9741352779639898,2.1861577753337667,2.9919963770757136,2.9713329679281695,3.2529199615745004,3.767398597051778,3.5668691163608592,3.492895674235112,3.2063885199792894,3.2751689670128816,3.270159593212173,3.0870527238907193,3.18364128009201,3.200440316176725,3.196987037667112,3.0246159544686453
SW仪器仪表,0.14736193498678918,0.4665378093729759,0.38252603397092766,0.8646224725459182,1.2570929652639187,1.2014173782473363,1.2253707659139743,1.1058575531609258,1.1456585945575013,1.08175067972554,1.2146957229589028,1.1899505225925,1.211215024908489,1.647421658643391,1.3776500875736253,1.589083916058605,1.4116588818160725,0.9902555399564819,0.9045802180215968,1.3291372846333793,1.2024568502538215,1.3628463069828485
SW运输设备,0.0619449529883124,0.551150797829144,0.622031957387123,1.2799911499492151,1.0306613258179989,1.2094629449795895,0.9034394470337681,0.9183072859942831,0.9946159976043982,1.1246604332022303,1.056758750659491,1.1606387136243552,1.102022447427232,1.1587354467496227,0.9374241732927475,0.7229674987854888,0.4447089623096011,0.23449434494706436,0.26494119028960894,0.4460678779188081,0.30727371021922456,0.08435205486160599
SW通用机械,-0.01414245457931331,-0.008568200929754577,-0.05682106072405846,0.5316369199989576,0.8783408172682559,0.9232532491565408,0.6063278960601035,0.9434273391134085,1.1674332477213294,1.187803555244017,1.2652352086252732,1.06190938060906,1.0003061728806517,1.2037899559849548,0.9206907829173657,0.8506319220680675,0.7897282245732618,0.5485255027114674,0.617886155817571,0.7855469337920646,0.5250207886955893,0.4041531701493332
SW金属制品,0.16886541209453124,0.372543102111276,0.45273995980175485,0.7603544090958436,0.6556493216440081,0.49915885011359007,0.24229137668367035,0.546719773793711,0.5892677778990483,0.5970191336513383,0.8273668479734663,1.048847808249691,0.6532396440092789,0.6307448791828358,0.22816486372663025,0.04084983180300708,-0.08631431627736944,-0.36380424353878726,-0.3593106143453849,-0.01340302847479291,-0.16234928192047882,-0.1735847402913393
SW其他交运设备,0.25264775139855156,0.5302834590942043,0.42821305706576507,0.9238745315312488,1.0174113268640166,1.0107859544265143,0.8959829299155173,0.9544205617820167,1.0520478986009858,1.1448142397298469,1.1650447453400041,0.9827620505190549,1.1005095957751896,1.1142016487562967,0.9257755922934255,0.8931154142038933,0.6391672248927237,0.3113933103007805,0.2356912277856631,0.4224161497735215,0.37639266425688045,0.44976289188388685
SW汽车整车,0.20418152074837823,0.2672037125649405,0.45322470609899923,0.5604278511531,0.40021985579992414,0.3879500278823106,-0.014699122136374698,0.2891366894680651,0.33756792234987887,0.33039844191095014,0.39246926576759394,0.38661546195197694,0.4932063475249996,0.44235129851376237,0.39729767311990427,0.3329082174798007,0.357520729933308,0.11291476319045052,0.029236190082295402,0.425308765322201,0.26852915828747925,0.22950013622339085
SW汽车服务,0.12716205005994308,0.3530297161664848,0.4703502956509551,0.8622956871408143,1.114269713275144,1.6778937632625988,1.6082564029683737,1.4437715954339116,1.4549837143220856,1.5336969591767047,1.4283553614945383,1.2749698921810826,1.273136597199258,1.2876624352050594,1.212799222939083,1.140423080171954,1.1592112697954304,0.8759228089162843,1.0239871635857383,1.3382432495875873,1.208366209393687,1.1428344199600915
SW汽车零部件,0.28959875009232433,0.47914316807306434,0.37873370939273626,0.5554575124546242,0.865476439803539,0.8719318766756636,0.434467729183275,0.5858262555884279,0.38811971171967186,0.4531925462203283,0.37875151783678584,0.6699828853498111,0.7469841923701762,0.8556972697470211,0.4708847642107823,0.36258630273983283,0.4495241836163804,0.0010171236445510878,0.008032890576060676,0.06668520554422504,0.04366732355867879,-0.07784738241976608
SW元件,0.4288133920573105,0.38954247026114147,0.25770945160337566,0.942481393465703,1.1403303971166316,0.8770182995379826,0.5202290915501626,0.5101050634338617,0.7053356650264092,0.5962198626037254,0.34386269876242476,0.45203877322794095,0.20732360161310015,0.3856809744648836,0.10358789476784552,0.27311640853752484,0.23542641512227752,-0.03814349737434697,0.057002935820323786,0.38840526551250054,0.5545760518794902,0.7527654505210525
SW光学光电子,-0.1757810180674015,0.21074017528145841,0.08612173654612117,0.39215246052385405,0.26972526229236515,0.286517208627315,0.042187272077464893,0.03725573096268841,-0.02341914326513643,0.003947350483014159,-0.2726424739507434,0.44981252712228087,0.2889130920320817,0.5849132038906004,0.7319442242858202,0.5352576216577921,0.25928211042786453,-0.02190080386231491,-0.016492674559502176,0.16683802257917613,0.18266438874301025,-0.03879309639274886
SW其他电子,0.12638425965068503,0.4613373309191111,0.4940451816767982,0.8116191794484391,1.1127610820764855,1.2323863724736146,1.2762253305196898,1.5043970576971089,1.514178117267574,1.4831362106538326,1.3604994804659358,1.1188700382065941,1.3989665129608424,1.8007126102464215,1.681964115204464,1.5908491794555466,1.6684445370649592,1.3316713941508278,1.140760021203644,1.3827728328276363,1.6168762109387034,1.6441574042829434
SW半导体,0.3126940925388083,0.6046335369520643,0.4492445651363035,0.8455898631796437,0.6599440282736486,0.6457689363342842,0.559506394646588,0.5608517711092965,0.6049543285619817,0.5552536518013838,0.6067132155290823,0.33516391978747934,0.13065337817191852,0.8103481165335469,0.6992648005191383,0.9864155513604975,0.8238297803488344,0.5219243840189267,0.37732335248637827,0.6963585999530837,0.6659600010706626,0.7948781330899658
SW电子制造,-0.016563647372467818,0.18636739330041407,0.19275474412299146,0.7250436863379881,0.5729829786614709,0.6491591536208068,0.38019784247594235,0.6656647558876456,1.0002809738648493,1.1197789384959218,0.9653742691251568,1.0125276099315372,0.9957067501942757,1.2733460076885252,1.0227389265116846,0.9453223709761416,1.1205323426474847,0.8652355534137561,0.8449278941262092,1.2476496952598914,1.2722754871603486,1.4238241833538463
SW电机,0.3268695350011318,0.6594450171537976,0.6024369637208995,0.8887702820260521,1.1013701865032974,1.3009567012305454,1.069883842194852,1.1928727248825397,1.110205243861444,1.2009582452497232,1.0989258658627847,1.0323627428473536,0.9553713932917454,1.0865876617654502,0.760852689539582,0.6348182337278753,0.5867145701730134,0.3230441062031887,0.17000124891066062,0.386834159793667,0.3652473857049349,0.4424325103417544
SW电气自动化设备,0.03690562013756016,0.1832344946696692,0.3014279292322205,0.6127078857684388,0.8965640045822385,0.84880609468689,0.6659013238798184,1.0193522803677515,1.1586473476488544,1.2011391966396507,1.5110983167938543,1.417452482055641,1.5231186487173305,1.5252744029277079,1.4072457775451523,1.3350360248620725,1.137021233132659,0.9112997698769477,1.0420408069338878,1.2448442480497866,1.244007094109082,1.318499644436339
SW电源设备,0.2314484286473302,0.15494665244075623,0.39950581519229256,0.8474141758590577,0.9344023355294179,0.8803605724706727,0.5346069097823813,0.7392725866066302,0.5525278404471258,0.5828504254009946,0.45169802247896373,0.7031289028775376,0.4396748978684618,0.5943037603140008,0.24304967222491902,0.15974629082807146,0.06013926653461803,-0.17318797195787444,-0.1634603306051099,-0.04069765898667066,0.05848844368670229,0.16668567330920678
SW高低压设备,0.10470701636708273,0.35849891873703743,0.5230782583134305,1.1216098609535905,1.628834144728901,1.793998937499871,1.730980169596821,1.7788808625447543,1.822558227064564,1.9315660202630824,1.855976601043091,1.791896361179442,1.5515510752535102,1.574025659971485,1.4443243693214052,1.2124812078228058,1.079475844344215,0.9342588776823646,0.9492442693863687,1.1388569132661848,0.9646698652318422,0.9246815705672768
SW服装家纺,0.16475308325590746,0.4360400526704643,0.47952574908299256,0.8702995415531234,1.152720737235459,0.9202546075335951,0.5168785503075963,0.806938392261823,0.820382748674777,1.0159200369858703,0.9404012682810297,1.2279504928405691,0.9428713908467219,1.0004548652076368,0.7014609178184459,0.6752567822133148,0.35155217803638994,-0.12323479946049548,-0.5445478717629403,-0.24722729027254225,-0.25269088848549964,0.1677383953705761
SW纺织制造,0.15291918938595947,0.40787431311908573,0.20454274432325403,0.6298647442270464,0.5580041481109735,0.5404208161748395,0.44683463569482956,0.591181819049513,0.34608880718513624,0.38150290203426657,0.3612739580321265,0.5036867311522598,0.3688728139617592,0.35880043898819997,0.24988718346408145,0.17155358737358345,0.15380338176750258,-0.030024493104258754,-0.156593370355083,0.1086281976994242,-0.061733686972490875,-0.053798020705938504
SW综合,0.2345873246769252,0.21585997746638805,0.36027807849630733,0.7188920286872915,0.4462822579844537,0.35390848909713946,0.18727561394537517,0.2912704546559543,0.271636352532742,0.28483906968810946,-0.03505894751910188,-0.27524598345767304,-0.5446938784542921,-0.44768951469885165,-0.6802813112387212,-0.6869693182101146,-0.8483257320772098,-0.9671134214992152,-0.9893034247984431,-0.7352397005629152,-1.0198061140746806,-1.048316966030886
SW计算机应用,0.21779883206752912,0.5023974426320078,0.601422992354646,1.4644510084200932,1.722140984122076,1.8616490332455555,1.5275639091247708,1.8633193008758773,2.36112111681651,3.274743238078796,2.8548018725898405,2.917004273477197,2.761609061753021,3.666736011885829,3.5854673948865416,4.008262314378009,3.7695241873520517,3.4763479993460225,3.3188742588989717,3.530567479884426,3.448547016559553,3.24058517548224
SW计算机设备,0.3324377183885023,0.5563383129662586,0.6622628488035986,1.3397936328324676,1.4170646465161572,1.609777252119978,1.5850692443399168,1.878961225262767,2.017139027499454,1.9157261611891787,1.7297694968941526,1.861921455239623,1.6551006316566357,1.7562449665846973,1.5242023566607976,1.6878008860937808,1.6787078817934016,1.442817136386644,1.42155377755182,1.7077742689486621,1.6188693275342292,1.7392719472607292
SW包装印刷,0.11021181958793928,0.38145171965851477,0.4179556166375646,0.7838072802260713,0.8973694240878937,0.9445495477537812,0.793573125912057,1.0290955429535935,1.2512246286165474,1.4218278536655673,1.2419992776097961,1.9710773374787292,1.7740685572217902,1.7095243484329872,1.5894156244143158,1.5844866440027219,1.3303430274597168,1.1401592765119672,1.0945610375611148,1.7771179176895546,1.5432017095320052,1.5425920036279328
SW家用轻工,0.021080387734985478,0.1618915753171805,0.08359792506857695,0.3214052097731587,0.9359270503314177,0.5540183120752447,0.2007818251421996,0.06505394410315687,0.012456766990918182,-0.016565025166619184,-0.1923879244038937,-0.3030778749515462,-0.4759584087620179,-0.22221444392895973,-0.42754509858992407,-0.419096645210216,-0.5014067885924794,-0.7316747790324736,-0.9911048874795361,-0.9307837170138636,-1.441625757268449,-1.3285853583281018
SW造纸,0.06036289461542807,0.22165111311923452,0.19731659407621263,0.46285823483481414,0.5741440439517742,0.8190966700754543,0.4564892973257395,0.7487644887516436,0.7178122002277132,0.9693561175343284,0.9699035230789878,1.0510802021433712,1.2476761672922123,1.2626565198811202,1.0690405904398568,1.033821766201056,0.8406992646684247,0.5310053628023489,0.414536413905917,0.6681563066515753,0.5112450394738833,0.5145221473567348
SW通信设备,0.2215461580111182,0.49995330287484313,0.7951320485559776,1.1291256989710996,1.5181455059822435,1.2814951444753917,1.271064552557483,1.3460262100567022,1.5143282620790277,2.309562995187366,2.288722481454158,2.629864207584043,2.2882436591873923,2.5821062728914415,2.823139619514529,2.89096888531825,2.5085619626438183,2.3141608575356347,2.3765137509161054,2.8146464476289528,2.73631949099503,2.9079631709199747
SW通信运营,0.25311308178932235,0.39811674674288866,0.5752363534881665,1.166356501284615,1.2387162762717188,1.1976527877366006,0.7696607829375004,0.790278832149831,0.8405159486028649,1.0226900981227964,1.0516416545322835,1.4283061808745823,1.2659642243069409,1.3498007394516298,1.2584930481475651,1.1430109318979584,1.0750515331901336,0.9955394464243483,0.8517054593299156,1.4311189537627778,1.4263598910761164,1.4739923990579973
SW其他采掘,0.26551288171012793,0.4574675233810434,0.5047286108562821,0.9517629895934183,0.9461566531829224,0.6239356494899821,0.5837556174943607,0.779327342248651,0.7598965938824568,0.723243346390631,0.7309877901155796,0.9011753836523394,0.931830254946792,0.9312621069531518,0.8072767731020882,0.6645223231583284,0.47400461147395767,0.22032052816088388,0.11290588276856789,0.39906541009739016,0.37577781604243615,0.25913757718633684
SW煤炭开采,0.16773953242175121,0.36542629650040026,0.33682746823798904,0.6498081595327827,0.536251839164645,0.39267030930553015,0.02041084270105742,0.21527241691087903,0.1768030589746543,0.3795384775749352,0.14892363559653912,0.2657602575788235,0.19866015608965515,0.27834052406652515,0.20663485312179936,0.0409202791569519,-0.07100640290261795,-0.09353293530895923,-0.1627016874658339,0.5540921295631199,0.2787200247765131,0.17634373603090386
SW石油开采,0.08251160382249116,0.2425081547540025,0.36900867050196284,0.6543359878878323,0.5645058382012595,0.49743423710123175,0.5435505223121123,0.7146184088855057,0.6929873311882658,0.7615099763311161,0.8188301593447069,0.6514010063046931,0.6069463394721818,0.6574161535488021,0.5617155889797998,0.4690229667071979,0.42252048552315385,0.35599851157552664,0.2546108496198029,0.6073934584908307,0.4638611597845417,0.39455629495866673
SW采掘服务,0.18971327579225247,0.3778520540828636,0.35562493156478886,0.6298072053681278,0.2406654404960169,0.07094574994952263,-0.004403926286868698,0.08279198891379319,-0.1235970802135507,0.05788609776253276,-0.008242590012281018,-0.13544207030753208,-0.24710597375262083,-0.13553998890315383,-0.14120512056971204,-0.23749451027340943,-0.2149363992589664,-0.4521234166030291,-0.5914874322185412,-0.35758554003169585,-0.4643715401692342,-0.48764849413878264
SW钢铁,0.3601021658209273,0.6298871377942998,1.1001130548983649,1.3467823896437765,1.4569972075801338,1.18853998150302,0.7666263984331356,0.8341771243640234,0.7680035881077092,0.8240493286951329,0.9646273142354802,0.9199420500860445,0.9778267398430691,0.94507537716825,1.0239925286640594,0.8737569316202684,0.8762336126699422,0.6744414112123157,0.34923822744595595,0.5416813589341327,0.3690660949553879,0.29898454062213725
SW银行,0.09659370129485649,0.09536742543210347,0.3251378490529089,0.46118393633680566,0.28723014127553825,0.2568058589259959,0.134348576682351,0.24258840330691112,0.35941399070689195,0.4256499426800132,0.16566318785663997,0.7373703081391849,0.30135863864357276,0.32130231875261445,0.43228890772207007,0.22567516558875458,0.10813702101113278,0.08174498473369479,0.0794970257270799,0.3618196925512155,0.1907652446074735,0.12252600869273207
SW保险,0.16482388750288865,0.45214477830281097,1.1792656935748587,1.5238664090617178,1.3342401356623563,1.341390508511944,1.1566379570674914,1.2575019581904048,1.2531367412163583,1.2499816750871056,1.2764965910161448,1.2207598864378615,1.499351887889568,1.4525744041771265,1.4974855719806168,1.2809256276997676,1.2014061270168266,1.239806128578145,1.1633565373950026,1.5315719834152073,1.59053527688785,1.5356597269835983
SW多元金融,0.18970755075463108,0.39313386296920205,0.49035622054196065,0.7738988859555738,0.7183071351644938,0.5839324394158718,0.4356812838105021,0.6652667795982955,0.47625498801038924,0.6397565992934143,0.6333097075249251,0.40077914541512105,0.5452396706112528,0.9140322760572588,0.8756101520276972,0.6702503322724633,0.5522114810362799,0.44297517311595647,0.25534424395705524,0.6692329966641926,0.5846979376190131,0.7036909158583791
SW证券,0.19729662407526727,0.17100887845833568,0.521408977278029,0.8325427610381827,0.570142999126229,0.45538404083849104,0.3265540808654843,0.34741710888252253,0.40373307517814105,0.5051642620518454,0.2936454300621,0.36717512226671506,0.12342910882932653,0.1832921652002149,0.053395832737605065,-0.09060603884704685,-0.24369092887537722,-0.2358656711720248,-0.25270964362625253,0.07989335087744176,0.22103140151496659,0.26862150219617814
SW食品加工,0.13203550449441015,-0.034334853587196706,0.030875546706011198,0.33311444393826983,0.26622299157009244,0.1914362219584912,-0.10743674533961711,-0.027476759417321403,0.10358269306165414,0.553636192051574,0.3326522669555244,0.4396532469617662,-0.017174200123708294,0.18877917832831603,0.3030214186505693,0.24856702964119218,0.14851481954364693,-0.16735872652581418,-0.11233037736532578,0.16637318141871746,0.27585577552964125,0.5379051464307862
SW饮料制造,0.016871433834177232,0.1803179507293582,0.2829288510679785,0.5867108366768519,0.6711820430979173,0.47277425573470644,0.39694050808769504,0.5925408923998656,0.5129931615228567,0.43224926033837874,0.472280955956909,0.3863006266458861,0.5916058352639941,0.7599170766286937,0.8095827167591292,0.6165797722498297,0.7509297863269595,0.4546861673895952,0.44739800846694483,0.8119605154597409,0.8814743781369327,1.081813556078463
